FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	729	9	73	0	0	A_07_P045209	Z3293	14238.3	439.421	6.74E+01	7.76E+00	114.5	58.5	2.32E+01	0	0	0	0	0	0	59.1225	1	1	56.6442	62.122
DATA	730	9	74	66	-1	(-)3xSLv1	NegativeControl	14280.6	439.437	3.85E+00	3.88E+00	52	53	2.40E+01	0	0	0	0	0	0	-1.57666	0	0	65	59.8889
DATA	731	9	75	0	0	A_07_P039050	c_4656	14323	439.395	4.89E+01	6.25E+00	94.5	53.5	2.05E+01	0	0	0	0	0	0	42.3686	1	1	56.2381	58.878
DATA	732	9	76	0	0	A_07_P014707	b1346	14365.3	439.421	5.44E+01	6.71E+00	104	51	1.56E+01	0	0	0	0	0	0	46.9063	1	1	56.6442	54.3619
DATA	733	9	77	0	0	A_07_P032700	c_3392	14407.6	439.437	2.56E+01	4.71E+00	76.5	56	2.19E+01	0	0	0	0	0	0	21.8791	1	1	56.4415	59.961
DATA	734	9	78	0	1	RC8	RC8	14449.9	439.44	3.95E+00	3.98E+00	50	53.5	2.51E+01	0	0	0	0	0	0	-0.886818	0	0	65	60.5
DATA	735	9	79	66	-1	(-)3xSLv1	NegativeControl	14492.3	439.421	3.97E+00	4.01E+00	54	51	1.35E+01	0	0	0	0	0	0	1.35423	0	0	65	51.2308
DATA	736	9	80	66	-1	(-)3xSLv1	NegativeControl	14534.6	439.482	4.00E+00	4.04E+00	52	50	1.44E+01	0	0	0	0	0	0	-0.0428597	0	0	65	51.8293
DATA	737	9	81	0	0	A_07_P020568	b1587	14576.2	439.331	5.27E+01	6.65E+00	96	52.5	1.39E+01	0	0	0	0	0	0	43.8812	1	1	39.622	52.5122
DATA	738	9	82	66	-1	(-)3xSLv1	NegativeControl	14617.3	439.057	4.06E+00	4.10E+00	51.5	53	1.83E+01	0	0	0	0	0	0	1.51435	0	0	65	54.7674
DATA	739	10	1	0	0	A_07_P051786	Z3508	11211.2	450.115	7.07E+02	7.08E+01	622.5	52	1.97E+01	0	0	0	0	0	0	582.666	1	1	48.2308	57.2015
DATA	740	10	2	66	-1	(-)3xSLv1	NegativeControl	11254.1	450	4.11E+00	4.14E+00	56	50	1.71E+01	0	0	0	0	0	0	-1.10314	0	0	65	56
DATA	741	10	3	0	0	A_07_P054207	ECs0636	11296.3	450.258	9.48E+03	9.48E+02	7539	50.5	1.73E+01	0	0	0	0	0	0	7681.69	1	1	49.981	54.9762
DATA	742	10	4	0	0	A_07_P035295	c_2217	11338.6	450.342	1.05E+03	1.05E+02	862	56	1.69E+01	0	0	0	0	0	0	846.481	1	1	47.7532	57.9189
DATA	743	10	5	0	0	A_07_P057247	ECs1097	11381.2	450.045	3.09E+01	5.24E+00	83	52	1.88E+01	0	0	0	0	0	0	24.7632	1	1	54.1622	58.0899
DATA	744	10	6	0	0	A_07_P044420	Z2664	11423	450.577	2.59E+03	2.59E+02	2045	62.5	2.53E+01	0	0	0	0	0	0	2062.31	1	1	50.2097	67.2568
DATA	745	10	7	66	-1	(-)3xSLv1	NegativeControl	11465.8	450.408	4.22E+00	4.26E+00	58	65	2.82E+01	0	0	0	0	1	0	0.3834	0	0	56.4415	72.4255
DATA	746	10	8	0	0	A_07_P017674	b4398	11508.1	450.355	6.13E+02	6.14E+01	528	57	1.76E+01	0	0	0	0	0	0	485.405	1	1	49.4045	59.5114
DATA	747	10	9	0	0	A_07_P045250	Z3314	11550.3	450.509	3.01E+03	3.01E+02	2433	56	1.96E+01	0	0	0	0	0	0	2378.87	1	1	49.2883	59.6484
DATA	748	10	10	66	-1	(-)3xSLv1	NegativeControl	11592.8	450.408	4.25E+00	4.29E+00	56.5	54	1.92E+01	0	0	0	0	0	0	0.0661853	0	0	56.4415	55.8533
DATA	749	10	11	0	0	A_07_P016003	b1865	11634.8	450.595	2.06E+04	2.06E+03	16079	59	2.14E+01	0	0	0	0	0	0	16246.8	1	1	49.7512	62.9605
DATA	750	10	12	0	0	A_07_P043443	Z0319	11677.1	450.749	1.54E+03	1.54E+02	1231.5	58.5	1.99E+01	0	0	0	0	0	0	1217.07	1	1	49.5203	61.5
DATA	751	10	13	0	0	A_07_P008575	b3982	11719.4	450.662	6.97E+03	6.97E+02	5163.5	56	2.06E+01	0	0	0	0	0	0	5508.22	1	1	49.0553	59.1176
DATA	752	10	14	0	0	A_07_P053623	ECs0285	11761.8	450.73	1.52E+03	1.52E+02	1217	58.5	2.07E+01	0	0	0	0	0	0	1206.34	1	1	49.4045	61.6224
DATA	753	10	15	0	0	A_07_P021194	b0416	11804.2	450.578	1.58E+04	1.58E+03	11991	59.5	1.56E+01	0	0	0	0	0	0	12528.2	1	1	48.5859	59.2073
DATA	754	10	16	0	0	A_07_P043712	Z0415	11845	450.427	8.30E+01	9.32E+00	117.5	52	2.01E+01	0	0	0	0	0	0	65.9451	1	1	36.772	58.1163
DATA	755	10	17	0	0	A_07_P047877	Z2121	11889.1	450.44	2.55E+01	4.95E+00	78.5	56	2.14E+01	0	0	0	0	0	0	20.3703	1	1	56.2381	60.433
DATA	756	10	18	0	0	A_07_P014491	b1302	11930.4	450.504	7.06E+01	8.23E+00	110.5	58	2.17E+01	0	0	0	0	0	0	56.5216	1	1	37.0823	61.7361
DATA	757	10	19	0	0	A_07_P033673	c_0962	11972.7	449.778	1.71E+01	4.55E+00	72	59	2.04E+01	0	0	0	0	0	0	13.7723	1	0	39.3317	61.0588
DATA	758	10	20	66	-1	(-)3xSLv1	NegativeControl	12016	450.5	4.16E+00	4.20E+00	57	57	2.02E+01	0	0	0	0	0	0	0.122016	0	0	56.2381	59.0606
DATA	759	10	21	0	0	A_07_P052760	Z4167	12058.4	450.5	9.80E+01	1.07E+01	133	58	2.08E+01	0	0	0	0	0	0	79.3872	1	1	56.6442	61.5413
DATA	760	10	22	0	0	A_07_P015257	b1982	12100.3	451.3	1.57E+03	1.57E+02	1285	57	2.36E+01	0	0	0	0	0	0	1276.82	1	1	47.2709	60.9789
DATA	761	10	23	0	0	A_07_P003879	b4266	12142.5	450.909	1.21E+03	1.21E+02	1010.5	57	1.95E+01	0	0	0	0	0	0	992.022	1	1	48.5859	58.783
DATA	762	10	24	0	0	A_07_P038082	c_5212	12185.1	450.205	9.64E+01	1.05E+01	131	52	1.89E+01	0	0	0	0	0	0	79.2945	1	1	44.3957	56.8047
DATA	763	10	25	0	0	A_07_P009209	b1423	12227.4	450.517	1.47E+02	1.53E+01	172	56.5	1.67E+01	0	0	0	0	0	0	121.902	1	1	48.8211	56.7
DATA	764	10	26	66	-1	(-)3xSLv1	NegativeControl	12271.3	451.27	4.03E+00	4.07E+00	56	57	1.83E+01	0	0	0	0	0	0	-1.32033	0	0	65	58.8922
DATA	765	10	27	0	0	A_07_P011046	b0072	12311.8	450.922	1.54E+03	1.54E+02	1313	53.5	1.73E+01	0	0	0	0	0	0	1287.89	1	1	49.6359	56.7308
DATA	766	10	28	0	0	A_07_P019793	b2578	12353.9	451.347	2.51E+02	2.54E+01	261	53	1.57E+01	0	0	0	0	0	0	211.031	1	1	46.2911	54.1563
DATA	767	10	29	0	0	A_07_P057881	ECs4848	12396.6	450.92	4.64E+02	4.66E+01	464	55	2.22E+01	0	0	0	0	0	0	392.814	1	1	47.6331	59.3867
DATA	768	10	30	0	0	A_07_P000856	b2214	12438.8	450.808	5.18E+03	5.18E+02	4249	57	1.99E+01	0	0	0	0	0	0	4404.36	1	1	48.8211	60.3883
DATA	769	10	31	0	0	A_07_P056050	ECs3609	12481.1	450.922	1.16E+03	1.16E+02	997	52	1.94E+01	0	0	0	0	0	0	994.045	1	1	48.2308	56.3452
DATA	770	10	32	0	1	RC1	RC1	12524	450.5	3.90E+00	3.94E+00	59	54	2.09E+01	0	0	0	0	0	0	1.75016	0	0	56.2381	58.1667
DATA	771	10	33	0	0	A_07_P054498	ECs2184	12565.7	450.798	1.13E+03	1.13E+02	969	53	1.68E+01	0	0	0	0	0	0	977.413	1	1	48.8211	55.3256
DATA	772	10	34	0	0	A_07_P052993	ECs3001	12608.2	450.942	1.68E+04	1.68E+03	13241	52	1.92E+01	0	1	0	0	0	0	14598.8	1	1	48.5859	55.0988
DATA	773	10	35	0	0	A_07_P019499	b3944	12650.8	450.851	8.96E+03	8.96E+02	7652.5	56	1.57E+01	0	0	0	0	0	0	7837.78	1	1	51.7826	54.9341
DATA	774	10	36	66	-1	(-)3xSLv1	NegativeControl	12693.4	450.563	3.82E+00	3.85E+00	53	48	1.63E+01	0	0	0	0	0	0	-3.75072	0	0	65	52.7308
DATA	775	10	37	0	0	A_07_P036890	c_3806	12735	451.141	2.57E+02	2.60E+01	275.5	56	2.07E+01	0	0	0	0	0	0	226.944	1	1	46.5379	58.2785
DATA	776	10	38	0	0	A_07_P020299	b1530	12777.6	451.151	1.53E+03	1.53E+02	1394.5	59	2.24E+01	0	0	0	0	0	0	1361.07	1	1	48.8211	61.9252
DATA	777	10	39	0	0	A_07_P060884	ECs1568	12819.8	450.738	1.99E+02	2.03E+01	233	59	1.91E+01	0	0	0	0	0	0	178.058	1	1	47.9926	61.2692
DATA	778	10	40	0	0	A_07_P007501	b3514	12862.6	450.563	5.22E+01	6.44E+00	102	49.5	1.63E+01	0	0	0	0	0	0	46.7959	1	1	56.4415	54.4659
DATA	779	10	41	66	-1	(-)3xSLv1	NegativeControl	12905	450.605	3.72E+00	3.76E+00	53	51	1.88E+01	0	0	0	0	0	0	-5.60074	0	0	56.2381	56.4316
DATA	780	10	42	0	0	A_07_P044565	Z2974	12947.3	450.579	5.97E+00	3.79E+00	64	52.5	1.63E+01	0	0	0	0	0	0	5.40223	1	0	56.6442	56.2823
DATA	781	10	43	0	0	A_07_P053044	ECs3011	12989.3	451.448	7.63E+03	7.63E+02	6417	54.5	2.04E+01	0	1	0	0	0	0	6927.62	1	1	47.8731	57.6094
DATA	782	10	44	0	0	A_07_P061281	ECs4965	13032	450.605	1.71E+02	1.75E+01	213	52.5	1.51E+01	0	0	0	0	0	0	155.767	1	1	56.2381	53.619
DATA	783	10	45	0	0	A_07_P019581	b2536	13073.8	451.168	5.07E+02	5.08E+01	510	55	1.64E+01	0	0	0	0	0	0	463.706	1	1	47.3919	56.0761
DATA	784	10	46	0	0	A_07_P048953	ABH-0244138	13116.3	451.112	3.22E+03	3.22E+02	2942	56	2.00E+01	0	0	0	0	0	0	2951.02	1	1	47.9926	59.8072
DATA	785	10	47	0	0	A_07_P020159	b2661	13158.5	451.067	3.00E+03	3.00E+02	2742	57	1.96E+01	0	0	0	0	0	0	2755.96	1	1	49.2883	59.1414
DATA	786	10	48	0	0	A_07_P049797	Z5133	13201.2	450.956	1.64E+01	4.02E+00	73.5	53	1.94E+01	0	0	0	0	0	0	15.0821	1	0	54.2679	56.9375
DATA	787	10	49	0	0	A_07_P005711	b3764	13243	450.996	3.46E+03	3.46E+02	3138	53.5	1.61E+01	0	0	0	0	0	0	3199.19	1	1	50.5509	54.5132
DATA	788	10	50	0	0	A_07_P062294	ECs1236	13284.7	450.327	1.63E+02	1.67E+01	199	48	1.46E+01	0	0	0	0	0	0	150.62	1	1	43.0858	51.8333
DATA	789	10	51	66	-1	(-)3xSLv1	NegativeControl	13328.2	450.956	3.62E+00	3.65E+00	59	56	1.82E+01	0	0	0	0	0	0	0.199153	0	0	54.2679	56.4732
DATA	790	10	52	66	-1	(-)3xSLv1	NegativeControl	13370.5	451	4.23E+00	3.67E+00	60	56	1.91E+01	0	0	0	0	0	0	3.92664	1	0	54.5837	57.6538
DATA	791	10	53	66	-1	(-)3xSLv1	NegativeControl	13412.9	451	3.61E+00	3.65E+00	59	50	1.72E+01	0	0	0	0	0	0	-0.222822	0	0	54.2679	54.349
DATA	792	10	54	0	0	A_07_P007930	b0243	13454.6	450.989	1.83E+02	1.86E+01	226	55.5	2.12E+01	0	0	0	0	0	0	169.76	1	1	45.9182	59.7375
DATA	793	10	55	66	-1	(-)3xSLv1	NegativeControl	13497.5	451	3.61E+00	3.64E+00	60	57	1.96E+01	0	0	0	0	0	0	-0.763962	0	0	65	57.7579
DATA	794	10	56	0	0	A_07_P038546	c_1573	13539.9	451	1.59E+01	3.98E+00	72	51.5	1.76E+01	0	0	0	0	0	0	14.7849	1	0	54.2679	55.4151
DATA	795	10	57	66	-1	(-)3xSLv1	NegativeControl	13582.2	451.048	3.62E+00	3.65E+00	56	53	2.54E+01	0	0	0	0	0	0	-3.2069	0	0	54.1622	61.9114
DATA	796	10	58	0	0	A_07_P015735	b1808	13624	450.696	2.74E+02	2.77E+01	312	62	1.87E+01	0	0	0	0	0	0	254.304	1	1	45.9182	63.3415
DATA	797	10	59	0	0	A_07_P001008	b2244	13666.9	451	3.35E+01	4.96E+00	84.5	54	1.78E+01	0	0	0	0	0	0	30.9625	1	1	54.2679	56.8395
DATA	798	10	60	0	0	A_07_P046868	Z1166	13708.9	451.092	2.11E+03	2.11E+02	1927	56	1.90E+01	0	0	0	0	0	0	1948.04	1	1	48.2308	59.0556
DATA	799	10	61	0	0	A_07_P010763	b0014	13751.2	451.494	8.84E+03	8.84E+02	7890	53.5	1.85E+01	0	0	0	0	0	0	8147.91	1	1	51.7826	56.5444
DATA	800	10	62	0	0	A_07_P043813	Z0489	13793.6	450.699	4.59E+01	5.88E+00	98	56	2.25E+01	0	0	0	0	0	0	42.1584	1	1	47.7532	58.1667
DATA	801	10	63	0	0	A_07_P045731	Z4317	13835.6	451.591	1.92E+03	1.92E+02	1692.5	53	2.04E+01	0	0	0	0	0	0	1755.96	1	1	49.2883	56.6224
DATA	802	10	64	66	-1	(-)3xSLv1	NegativeControl	13878.5	451.466	3.67E+00	3.71E+00	58.5	52	1.60E+01	0	0	0	0	0	0	1.10129	0	0	65	55.2346
DATA	803	10	65	0	0	A_07_P052310	Z5571	13920.3	451.406	3.01E+03	3.01E+02	2694.5	51	2.08E+01	0	0	0	0	0	0	2737.72	1	1	49.172	58.0805
DATA	804	10	66	66	-1	(-)3xSLv1	NegativeControl	13963.2	451.427	3.70E+00	3.73E+00	56	53	1.82E+01	0	0	0	0	0	0	-0.093094	0	0	65	58.1579
DATA	805	10	67	66	-1	(-)3xSLv1	NegativeControl	14002.2	451.402	7.06E+00	3.81E+00	62	54	1.96E+01	0	0	0	0	0	0	6.37551	1	0	35.9845	57.3276
DATA	806	10	68	66	-1	(-)3xSLv1	NegativeControl	14047.9	451.438	3.73E+00	3.77E+00	57.5	55	1.90E+01	0	0	0	0	0	0	2.2655	0	0	65	57.7398
DATA	807	10	69	0	0	A_07_P039531	c_4921	14090.5	451.756	6.88E+01	7.86E+00	116.5	48.5	1.66E+01	0	0	0	0	0	0	61.5718	1	1	47.2709	52.9651
DATA	808	10	70	0	0	A_07_P000729	b2186	14132.1	451.559	6.39E+03	6.39E+02	5126	52	1.83E+01	0	1	0	0	0	0	5689.32	1	1	50.4374	57.0482
DATA	809	10	71	0	0	A_07_P058445	ECs1825	14174.3	451.474	1.68E+04	1.68E+03	13684	50.5	1.69E+01	0	1	0	0	0	0	14908.4	1	1	49.2883	54.2162
DATA	810	10	72	0	0	A_07_P000982	b2239	14216.5	451.395	1.15E+02	1.22E+01	152	56	2.03E+01	0	0	0	0	0	0	101.637	1	1	46.6609	58.5476
DATA	811	10	73	66	-1	(-)3xSLv1	NegativeControl	14259.5	451.492	3.84E+00	3.87E+00	56	60.5	2.23E+01	0	0	0	0	0	0	-0.149908	0	0	65	62.3676
DATA	812	10	74	66	-1	(-)3xSLv1	NegativeControl	14301.8	451.455	3.86E+00	3.89E+00	53	53	2.02E+01	0	0	0	0	0	0	-1.50233	0	0	65	58.5161
DATA	813	10	75	0	0	A_07_P019944	b2613	14343.7	451.548	3.82E+02	3.84E+01	374	53	1.78E+01	0	0	0	0	0	0	329.932	1	1	49.8662	57.8776
DATA	814	10	76	66	-1	(-)3xSLv1	NegativeControl	14387.4	450.45	3.91E+00	3.94E+00	51	56	1.87E+01	0	0	0	0	0	0	-2.75228	0	0	65	57.6923
DATA	815	10	77	0	0	A_07_P045434	Z3373	14428.4	451.723	6.93E+03	6.93E+02	5594	56	2.25E+01	0	1	0	0	0	0	5910.15	1	1	49.7512	60.8209
DATA	816	10	78	66	-1	(-)3xSLv1	NegativeControl	14471	451.5	3.96E+00	4.00E+00	56	51	1.51E+01	0	0	0	0	0	0	0.70827	0	0	65	52.8354
DATA	817	10	79	0	0	A_07_P052541	Z2756	14512.3	451.351	6.67E+02	6.68E+01	556	52	1.47E+01	0	0	0	0	0	0	561.222	1	1	46.0429	52.52
DATA	818	10	80	66	-1	(-)3xSLv1	NegativeControl	14555.8	451.5	4.02E+00	4.05E+00	50	52	1.49E+01	0	0	0	0	0	0	-2.55938	0	0	65	53.1807
DATA	819	10	81	0	0	A_07_P033974	c_1166	14598.1	451.128	4.34E+01	5.96E+00	79	52	1.49E+01	0	0	0	0	0	0	35.9866	1	1	40.1963	53.4947
DATA	820	10	82	0	0	A_07_P048290	Z2360	14639.9	451.603	9.45E+02	9.46E+01	814	49	1.73E+01	0	0	0	0	0	0	778.042	1	1	49.6359	52.8757
DATA	821	11	1	66	-1	(-)3xSLv1	NegativeControl	11190.7	462.426	4.04E+00	4.08E+00	53	49	1.74E+01	0	0	0	0	0	0	-5.71594	0	0	65	53.2412
DATA	822	11	2	66	-1	(-)3xSLv1	NegativeControl	11233	462.5	4.08E+00	4.12E+00	56.5	55.5	1.73E+01	0	0	0	0	0	0	-0.932863	0	0	65	57.8043
DATA	823	11	3	66	-1	(-)3xSLv1	NegativeControl	11275.4	462.482	4.11E+00	4.15E+00	55	58	1.68E+01	0	0	0	0	0	0	-2.22453	0	0	65	58.4747
DATA	824	11	4	0	0	A_07_P035759	c_0106	11317.4	462.581	6.36E+03	6.36E+02	5137	59	1.75E+01	0	0	0	0	0	0	5149.55	1	1	52.4423	59.9155
DATA	825	11	5	1028	1	(+)E1A_r60_n9	E1A_r60_n9	11359.9	462.52	9.51E+01	1.04E+01	136.5	54	1.51E+01	0	0	0	0	0	0	76.5201	1	1	41.5973	56.5952
DATA	826	11	6	0	0	A_07_P012768	b3260	11402.4	462.482	3.22E+05	3.22E+04	256104	58	2.39E+01	0	0	0	0	0	0	257693	1	1	56.6442	62.8571
DATA	827	11	7	66	-1	(-)3xSLv1	NegativeControl	11444.1	462.843	1.13E+01	4.39E+00	66	64	2.88E+01	0	0	0	0	1	0	9.0123	1	0	41.7348	70.8025
DATA	828	11	8	0	0	A_07_P033835	c_1046	11486.2	462.463	1.79E+01	4.62E+00	71	55	2.13E+01	0	0	0	0	0	0	14.21	1	0	41.182	60.8763
DATA	829	11	9	0	0	A_07_P055357	ECs2753	11529	462.769	2.09E+03	2.10E+02	1640	58	2.00E+01	0	0	0	0	0	0	1662.54	1	1	48.8211	61.9808
DATA	830	11	10	0	0	A_07_P044964	Z3167	11571.6	462.5	2.11E+01	4.76E+00	70	56	1.93E+01	0	0	0	0	0	0	16.7137	1	0	56.6442	59.8684
DATA	831	11	11	0	0	A_07_P033839	c_1051	11614	462.5	2.31E+01	4.86E+00	75	55	1.93E+01	0	0	0	0	0	0	18.303	1	1	65	58.6386
DATA	832	11	12	0	1	ETG04_27747	ETG04_27747	11656.4	462.5	4.24E+00	4.28E+00	58	57	1.90E+01	0	0	0	0	0	0	0.48661	0	0	65	60.2667
DATA	833	11	13	0	0	A_07_P060122	ECs4457	11698.5	462.761	4.74E+02	4.75E+01	421	61	1.97E+01	0	0	0	0	0	0	375.209	1	1	48.1118	61.1358
DATA	834	11	14	66	-1	(-)3xSLv1	NegativeControl	11741	462.5	4.23E+00	4.27E+00	56	59	2.16E+01	0	0	0	0	0	0	-1.55433	0	0	65	61.4175
DATA	835	11	15	66	-1	(-)3xSLv1	NegativeControl	11783.4	462.5	4.22E+00	4.26E+00	55	58	1.87E+01	0	0	0	0	0	0	-4.54224	0	0	65	58.3793
DATA	836	11	16	66	-1	(-)3xSLv1	NegativeControl	11825.6	462.518	4.21E+00	4.25E+00	54	57	2.05E+01	0	0	0	0	0	0	-1.80761	0	0	65	61.1786
DATA	837	11	17	66	-1	(-)3xSLv1	NegativeControl	11867.8	462.629	4.20E+00	4.24E+00	55	54.5	2.07E+01	0	0	0	0	0	0	-4.60601	0	0	65	58.7925
DATA	838	11	18	0	0	A_07_P037306	c_5436	11910.3	462.579	3.60E+01	5.55E+00	88	53	1.83E+01	0	0	0	0	0	0	28.8497	1	1	56.6442	57.411
DATA	839	11	19	0	0	A_07_P061676	ECs5254	11951.1	463.347	1.05E+02	1.13E+01	139	59	2.06E+01	0	0	0	0	0	0	84.6407	1	1	37.847	60.4615
DATA	840	11	20	0	0	A_07_P004061	b4307	11994.9	462.56	4.15E+00	4.19E+00	58	57	1.93E+01	0	0	0	0	0	0	0.583764	0	0	56.2381	58.3193
DATA	841	11	21	0	0	A_07_P002063	b2723	12036.4	462.539	5.32E+01	6.76E+00	98	59	1.93E+01	0	0	0	0	0	0	43.1161	1	1	41.7348	60.3611
DATA	842	11	22	0	0	A_07_P006104	b2824	12079.3	463.03	5.69E+02	5.70E+01	509	57	2.09E+01	0	0	0	0	0	0	463.617	1	1	47.7532	60.4149
DATA	843	11	23	0	0	A_07_P016786	b0606	12121.4	462.676	1.36E+04	1.36E+03	10408	59	2.12E+01	0	0	0	0	0	0	11112.8	1	1	48.4678	62.5823
DATA	844	11	24	0	0	A_07_P041529	c_0605	12163.8	462.726	1.18E+03	1.18E+02	1022	52.5	1.77E+01	0	0	0	0	0	0	967.773	1	1	48.7036	56.0656
DATA	845	11	25	66	-1	(-)3xSLv1	NegativeControl	12209.5	462.697	4.05E+00	4.09E+00	50	51	1.62E+01	0	0	0	0	0	0	-6.16932	0	0	65	53.932
DATA	846	11	26	0	0	A_07_P034859	c_1879	12247.3	462.238	5.14E+01	6.56E+00	99	57	1.84E+01	0	0	0	0	0	0	42.7953	1	1	38.8923	58.8878
DATA	847	11	27	66	-1	(-)3xSLv1	NegativeControl	12291.2	462.59	4.01E+00	4.05E+00	54	54	2.18E+01	0	0	0	0	0	0	-1.05334	0	0	65	59.1383
DATA	848	11	28	66	-1	(-)3xSLv1	NegativeControl	12334.2	464.08	3.99E+00	4.02E+00	58	54	2.11E+01	0	0	0	0	0	0	-1.39383	0	0	65	58.6914
DATA	849	11	29	0	0	A_07_P006807	b1171	12375.9	462.56	3.23E+01	5.14E+00	84	52	1.95E+01	0	0	0	0	0	0	27.3372	1	1	56.2381	55.3951
DATA	850	11	30	66	-1	(-)3xSLv1	NegativeControl	12416.2	462.975	3.94E+00	3.98E+00	55	56.5	2.15E+01	0	0	0	0	0	0	-2.97862	0	0	65	60.2647
DATA	851	11	31	0	0	A_07_P050745	Z1962	12460.5	463	2.15E+01	4.50E+00	73	59	2.03E+01	0	0	0	0	0	0	18.3973	1	1	54.5837	62.3571
DATA	852	11	32	0	0	A_07_P003346	b2117	12502.1	463.022	4.12E+02	4.14E+01	406	56	2.12E+01	0	0	0	0	0	0	354.657	1	1	45.668	60.2872
DATA	853	11	33	1028	1	(+)E1A_r60_a97	E1A_r60_a97	12544.9	463.2	5.16E+01	6.47E+00	96	52.5	1.87E+01	0	0	0	0	0	0	44.676	1	1	38.7447	56.3462
DATA	854	11	34	66	-1	(-)3xSLv1	NegativeControl	12587.5	463	5.06E+00	3.92E+00	62	52	1.78E+01	0	0	0	0	0	0	4.40954	1	0	54.5837	55.1163
DATA	855	11	35	0	0	A_07_P051473	Z1477	12628.3	463.034	4.17E+02	4.19E+01	385	57	1.98E+01	0	0	0	0	0	0	365.225	1	1	40.9028	58.5357
DATA	856	11	36	66	-1	(-)3xSLv1	NegativeControl	12672.1	463	3.81E+00	3.85E+00	55	53	1.70E+01	0	0	0	0	0	0	-1.74456	0	0	65	54.2526
DATA	857	11	37	66	-1	(-)3xSLv1	NegativeControl	12714.5	463	3.79E+00	3.83E+00	56.5	53	2.26E+01	0	0	0	0	0	0	0.0622447	0	0	54.5837	58.759
DATA	858	11	38	66	-1	(-)3xSLv1	NegativeControl	12756.9	463	3.77E+00	3.81E+00	52	59	2.27E+01	0	0	0	0	0	0	-3.93874	0	0	65	62.0941
DATA	859	11	39	0	0	A_07_P020634	b1600	12798.8	463.169	2.37E+03	2.37E+02	2196.5	60	2.38E+01	0	0	0	0	0	0	2118.98	1	1	49.7512	63.7692
DATA	860	11	40	0	0	A_07_P053169	ECs3152	12840.9	462.95	1.56E+03	1.56E+02	1359	54	1.68E+01	0	0	0	0	0	0	1396.6	1	1	47.5127	57.3333
DATA	861	11	41	0	0	A_07_P008540	b3967	12883.3	463.066	3.33E+03	3.33E+02	2993	53	2.09E+01	0	0	0	0	0	0	3001.43	1	1	47.3919	57.4423
DATA	862	11	42	0	0	A_07_P019137	b3872	12925.1	462.792	2.40E+02	2.43E+01	256.5	55	1.85E+01	0	0	0	0	0	0	217.686	1	1	45.4164	59.3364
DATA	863	11	43	66	-1	(-)3xSLv1	NegativeControl	12969.4	462.815	3.69E+00	3.72E+00	57	55	1.81E+01	0	0	0	0	0	0	-3.7406	0	0	65	58.2476
DATA	864	11	44	0	0	A_07_P015536	b2044	13010.4	463.133	3.11E+02	3.13E+01	337.5	55	1.82E+01	0	0	0	0	0	0	283.748	1	1	48.4678	57.3647
DATA	865	11	45	0	0	A_07_P007061	b1222	13052.7	463.381	8.80E+03	8.80E+02	7671.5	52	1.51E+01	0	0	0	0	0	0	8055.12	1	1	47.2709	54.8133
DATA	866	11	46	0	0	A_07_P018731	b1737	13095.1	463.392	2.96E+02	2.98E+01	327.5	56	2.05E+01	0	0	0	0	0	0	271.677	1	1	46.1671	60.5895
DATA	867	11	47	0	0	A_07_P061170	ECs1643	13137.1	463.446	6.66E+02	6.67E+01	667	59	1.76E+01	0	0	0	0	0	0	613.153	1	1	48.1118	60.25
DATA	868	11	48	0	0	A_07_P005693	b3754	13179.3	463.376	2.50E+02	2.53E+01	290	57	2.06E+01	0	0	0	0	0	0	231.194	1	1	48.2308	60.6111
DATA	869	11	49	0	0	A_07_P006342	b2875	13221.5	463.415	6.14E+02	6.15E+01	595	55	1.76E+01	0	0	0	0	0	0	568.266	1	1	48.8211	55.9082
DATA	870	11	50	0	0	A_07_P035723	c_0081	13263.9	463.536	1.41E+03	1.41E+02	1303	50	1.52E+01	0	0	0	0	0	0	1308.25	1	1	48.5859	53.5281
DATA	871	11	51	0	0	A_07_P030180	c_3032	13306.6	464.252	2.06E+01	4.19E+00	77	52.5	1.69E+01	0	0	0	0	0	0	19.1695	1	1	36.772	55.4138
DATA	872	11	52	66	-1	(-)3xSLv1	NegativeControl	13349.4	463.429	3.61E+00	3.64E+00	56.5	58	2.03E+01	0	0	0	0	0	0	-2.64354	0	0	56.5429	60.1294
DATA	873	11	53	0	0	A_07_P056851	ECs0837	13391.5	463.492	2.19E+02	2.22E+01	257	53	1.82E+01	0	0	0	0	0	0	203.36	1	1	46.9058	56.5547
DATA	874	11	54	0	0	A_07_P063471	ECs3935	13433.6	463.502	1.58E+03	1.58E+02	1433	53	1.87E+01	0	0	0	0	0	0	1470.36	1	1	48.8211	57.2078
DATA	875	11	55	0	0	A_07_P008919	b4055	13475.6	463.408	1.67E+02	1.71E+01	208	57.5	1.87E+01	0	0	0	0	0	0	155.106	1	1	47.2709	58.5341
