FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	14	1	14	0	0	A_07_P043700	Z0412	6449.76	337.5	3.55E+02	3.57E+01	340	49	1.67E+01	0	0	0	0	0	0	290.997	1	1	56.8461	52.8024
DATA	15	1	15	0	0	A_07_P058326	ECs1795	6491.57	337.589	1.65E+03	1.65E+02	1353	49	1.66E+01	0	0	0	0	0	0	1360.35	1	1	49.2883	52.5291
DATA	16	1	16	0	0	A_07_P049983	Z5294	6533.99	337.883	1.30E+03	1.30E+02	1088	48	1.61E+01	0	0	0	0	0	0	1068.82	1	1	48.5859	51.5747
DATA	17	1	17	0	0	A_07_P054674	ECs2229	6576.81	337.545	4.30E+00	4.34E+00	49	48	1.65E+01	0	0	0	0	0	0	-2.77093	0	0	65	52.0273
DATA	18	1	18	0	0	A_07_P038465	c_1548	6618.58	337.684	7.96E+03	7.96E+02	6053	49	1.70E+01	0	0	0	0	0	0	6592.08	1	1	49.172	52.827
DATA	19	1	19	0	0	A_07_P020729	b1619	6660.92	337.834	6.13E+03	6.13E+02	4758	49	1.69E+01	0	0	0	0	0	0	5088.53	1	1	49.172	52.6412
DATA	20	1	20	0	0	A_07_P031938	c_2526	6703.81	337.545	2.71E+01	5.09E+00	74	49	1.66E+01	0	0	0	0	0	0	22.5962	1	1	56.7452	52.214
DATA	21	1	21	0	0	A_07_P052586	Z2962	6746.08	337.56	1.23E+01	4.47E+00	60	48	1.59E+01	0	0	0	0	0	0	10.2258	1	0	56.2381	51.4954
DATA	22	1	22	66	-1	(-)3xSLv1	NegativeControl	6788.47	337.508	4.25E+00	4.28E+00	52	48	1.60E+01	0	0	0	0	0	0	0.510439	0	0	65	51.7063
DATA	23	1	23	66	-1	(-)3xSLv1	NegativeControl	6830.81	337.571	4.23E+00	4.27E+00	48	48	1.57E+01	0	0	0	0	0	0	-3.54047	0	0	56.4415	51.2523
DATA	24	1	24	0	0	A_07_P007151	b1243	6872.62	337.869	1.29E+04	1.29E+03	10290	49	1.68E+01	0	0	0	0	0	0	10847.1	1	1	49.2883	53.2491
DATA	25	1	25	0	0	A_07_P051831	Z5498	6914.75	337.634	8.84E+02	8.85E+01	746	49	1.66E+01	0	0	0	0	0	0	745.844	1	1	49.172	52.7396
DATA	26	1	26	0	0	A_07_P057969	ECs4937	6957.33	337.757	1.76E+04	1.76E+03	13883	49	1.67E+01	0	0	0	0	0	0	14864.7	1	1	49.6359	52.6936
DATA	27	1	27	0	0	A_07_P005810	b3786	6999.52	337.845	9.59E+03	9.59E+02	7574	49	1.74E+01	0	0	0	0	0	0	8138.11	1	1	49.7512	53.0727
DATA	28	1	28	66	-1	(-)3xSLv1	NegativeControl	7042.44	337.526	4.17E+00	4.21E+00	54	49	1.60E+01	0	0	0	0	0	0	1.09434	0	0	65	52.1763
DATA	29	1	29	0	0	A_07_P008822	b4036	7084.18	337.592	7.96E+02	7.97E+01	712	49	1.64E+01	0	0	0	0	0	0	679.323	1	1	49.8662	52.7976
DATA	30	1	30	0	0	A_07_P041831	c_4190	7125.87	337.842	2.69E+01	4.98E+00	76	50	1.67E+01	0	0	0	0	0	0	23.0595	1	1	41.5973	53.2421
DATA	31	1	31	0	0	A_07_P042290	c_1845	7168.97	337.649	7.52E+02	7.53E+01	659	50	1.69E+01	0	0	0	0	0	0	645.275	1	1	50.8898	53.1262
DATA	32	1	32	0	0	A_07_P056011	ECs3589	7211.11	338.02	2.48E+03	2.48E+02	2120	49	1.65E+01	0	0	0	0	0	0	2137.63	1	1	47.9926	52.3707
DATA	33	1	33	0	0	A_07_P059384	ECs0021	7253.83	337.113	1.50E+01	4.42E+00	66	48	1.65E+01	0	0	0	0	0	0	12.9418	1	0	39.1858	51.8503
DATA	34	1	34	66	-1	(-)3xSLv1	NegativeControl	7296.39	337.571	4.11E+00	4.14E+00	48	48	1.63E+01	0	0	0	0	0	0	-3.85672	0	0	65	52.0679
DATA	35	1	35	0	0	A_07_P009416	b1465	7338.75	337.594	2.26E+02	2.30E+01	252	49	1.65E+01	0	0	0	0	0	0	196.346	1	1	56.6442	52.4857
DATA	36	1	36	0	0	A_07_P010040	b0704	7381.63	337.693	4.01E+01	5.75E+00	86.5	49	1.69E+01	0	0	0	0	0	0	34.8702	1	1	42.0085	53.0288
DATA	37	1	37	0	0	A_07_P001866	b2679	7422.9	337.911	6.39E+03	6.39E+02	5262	49	1.67E+01	0	0	0	0	0	0	5573.3	1	1	47.8731	52.5525
DATA	38	1	38	66	-1	(-)3xSLv1	NegativeControl	7465.77	337.956	4.07E+00	4.10E+00	47	49	1.75E+01	0	0	0	0	0	0	-5.81929	0	0	65	53.3687
DATA	39	1	39	0	0	A_07_P017232	b3659	7508.03	337.986	4.06E+00	4.09E+00	57	49	1.79E+01	0	0	0	0	0	0	0.741157	0	0	65	53.3154
DATA	40	1	40	0	0	A_07_P010981	b0059	7550.13	338.179	1.84E+03	1.84E+02	1644	49	1.80E+01	0	0	0	0	0	0	1612.6	1	1	49.6359	53.6592
DATA	41	1	41	66	-1	(-)3xSLv1	NegativeControl	7592.77	337.956	4.04E+00	4.08E+00	51	49	1.72E+01	0	0	0	0	0	0	-2.18806	0	0	65	53.0828
DATA	42	1	42	66	-1	(-)3xSLv1	NegativeControl	7635.03	337.986	4.03E+00	4.07E+00	49	49	1.66E+01	0	0	0	0	0	0	-6.11739	0	0	65	52.604
DATA	43	1	43	0	0	A_07_P043506	Z0335	7677.46	337.99	4.03E+00	4.06E+00	56	48	1.53E+01	0	0	0	0	0	0	1.22281	0	0	65	51.5561
DATA	44	1	44	66	-1	(-)3xSLv1	NegativeControl	7719.82	338	4.02E+00	4.05E+00	53	50	1.57E+01	0	0	0	0	0	0	-1.35546	0	0	65	52.5524
DATA	45	1	45	0	0	A_07_P037782	c_5119	7761.62	338.025	2.02E+03	2.02E+02	1775	49	1.63E+01	0	0	0	0	0	0	1787.38	1	1	47.6331	52.4955
DATA	46	1	46	66	-1	(-)3xSLv1	NegativeControl	7804.4	338.017	4.01E+00	4.04E+00	53	49	1.61E+01	0	0	0	0	0	0	1.23051	0	0	54.6886	52.2267
DATA	47	1	47	66	-1	(-)3xSLv1	NegativeControl	7846.77	338.044	4.00E+00	4.04E+00	49	49	1.65E+01	0	0	0	0	0	0	-3.38241	0	0	65	52.2426
DATA	48	1	48	0	0	A_07_P053270	ECs3225	7888.29	338.102	8.55E+02	8.56E+01	782	49	1.60E+01	0	0	0	0	0	0	760.463	1	1	47.9926	51.935
DATA	49	1	49	0	0	A_07_P003289	b2105	7930.59	338.081	1.27E+04	1.27E+03	10311	49	1.67E+01	0	0	0	0	0	0	11291	1	1	48.4678	52.4916
DATA	50	1	50	0	0	A_07_P011538	b4161	7972.98	338.23	1.60E+04	1.60E+03	13139	48.5	1.65E+01	0	0	0	0	0	0	14216	1	1	48.7036	52.0631
DATA	51	1	51	0	0	A_07_P054262	ECs2060	8014.8	338.586	8.68E+01	9.57E+00	127	49	1.72E+01	0	0	0	0	0	0	77.4421	1	1	40.7625	53.0405
DATA	52	1	52	0	0	A_07_P035485	c_1914	8057.75	338.08	3.06E+03	3.06E+02	2632	48	1.68E+01	0	0	0	0	0	0	2732.81	1	1	47.6331	52.4633
DATA	53	1	53	66	-1	(-)3xSLv1	NegativeControl	8100.77	338.044	3.98E+00	4.01E+00	49	48	1.64E+01	0	0	0	0	0	0	-4.67963	0	0	65	51.6158
DATA	54	1	54	0	0	A_07_P007191	b1251	8142.36	338.483	4.30E+03	4.30E+02	3674.5	48	1.66E+01	0	0	0	0	0	0	3846.78	1	1	48.8211	51.9716
DATA	55	1	55	0	0	A_07_P011767	b2924	8185.35	338.437	5.74E+04	5.74E+03	49063	49	1.72E+01	0	0	0	0	0	0	51293.9	1	1	56.4415	52.825
DATA	56	1	56	0	0	A_07_P044636	Z2991	8227.19	338.387	2.05E+02	2.09E+01	237	49	1.71E+01	0	0	0	0	0	0	182.986	1	1	47.2709	52.9357
DATA	57	1	57	0	0	A_07_P055808	ECs2940	8269.69	338.542	4.78E+02	4.79E+01	473.5	50	1.79E+01	0	0	0	0	0	0	427.233	1	1	49.172	53.7636
DATA	58	1	58	0	0	A_07_P040530	c_1247	8312.35	338.437	3.97E+00	4.02E+00	60	49	1.69E+01	0	0	0	0	0	0	3.1455	0	0	56.4415	52.7775
DATA	59	1	59	66	-1	(-)3xSLv1	NegativeControl	8353.24	339.694	3.97E+00	4.01E+00	47.5	49	1.69E+01	0	0	0	0	0	0	-4.4459	0	0	65	52.7449
DATA	60	1	60	66	-1	(-)3xSLv1	NegativeControl	8397	338.409	3.97E+00	4.01E+00	49	48	1.65E+01	0	0	0	0	0	0	-3.2938	0	0	65	51.937
DATA	61	1	61	0	0	A_07_P008071	b0276	8438.68	337.752	2.68E+01	4.83E+00	75	48	1.70E+01	0	0	0	0	0	0	24.002	1	1	41.5973	52.1929
DATA	62	1	62	0	0	A_07_P032188	c_2657	8481.22	338.495	2.70E+03	2.70E+02	2393	49	1.63E+01	0	0	0	0	0	0	2417.13	1	1	49.5203	52.7209
DATA	63	1	63	0	0	A_07_P044689	Z3024	8524.05	338.454	4.78E+01	6.24E+00	90	48	1.63E+01	0	0	0	0	0	0	42.6732	1	1	56.2381	52.2106
DATA	64	1	64	0	0	A_07_P016020	b1868	8565.74	338.442	3.82E+02	3.84E+01	387	49	1.61E+01	0	0	0	0	0	0	341.527	1	1	49.0553	52.0352
DATA	65	1	65	66	-1	(-)3xSLv1	NegativeControl	8608.65	338.437	3.98E+00	4.02E+00	53	48	1.64E+01	0	0	0	0	0	0	-0.774602	0	0	56.4415	52.0141
DATA	66	1	66	0	0	A_07_P030537	c_3224	8650.87	338.337	5.04E+01	6.45E+00	92.5	48	1.66E+01	0	0	0	0	0	0	44.9742	1	1	42.9526	52.3174
DATA	67	1	67	0	0	A_07_P048583	Z2884	8692.55	338.695	1.48E+02	1.53E+01	180	49	1.65E+01	0	0	0	0	0	0	131.669	1	1	48.3494	52.5195
DATA	68	1	68	0	0	A_07_P038247	c_1489	8735.6	338.482	6.11E+00	4.07E+00	58	49	1.63E+01	0	0	0	0	0	0	5.44728	1	0	56.6442	52.4066
DATA	69	1	69	0	0	A_07_P047303	Z5689	8777.59	338.07	4.77E+02	4.78E+01	466	49	1.66E+01	0	0	0	0	0	0	424.676	1	1	47.6331	52.4145
DATA	70	1	70	0	0	A_07_P048903	ABH-0244104	8820.4	338.482	1.48E+01	4.29E+00	66	50	1.63E+01	0	0	0	0	0	0	13.143	1	0	56.6442	52.8446
DATA	71	1	71	66	-1	(-)3xSLv1	NegativeControl	8862.51	339.044	3.99E+00	4.04E+00	56	48	1.73E+01	0	0	0	0	0	0	1.82236	0	0	65	52.5438
DATA	72	1	72	0	0	A_07_P033198	c_3599	8904.63	337.775	1.28E+02	1.34E+01	161.5	47	1.66E+01	0	0	0	0	0	0	113.97	1	1	43.7456	51.4945
DATA	73	1	73	0	0	A_07_P038108	c_1453	8946.89	338.563	6.38E+02	6.40E+01	605	49	1.64E+01	0	0	0	0	0	0	567.159	1	1	49.981	52.0693
DATA	74	1	74	0	0	A_07_P006827	b1175	8989.11	338.47	1.26E+03	1.26E+02	1114	49	1.77E+01	0	0	0	0	0	0	1118.21	1	1	50.2097	53.7498
DATA	75	1	75	0	0	A_07_P006282	b2862	9032.5	337.544	2.18E+01	4.59E+00	70	48	1.60E+01	0	0	0	0	0	0	19.3049	1	1	36.459	52.041
DATA	76	1	76	0	0	A_07_P056833	ECs0833	9073.53	338.383	3.43E+02	3.45E+01	352.5	48	1.63E+01	0	0	0	0	0	0	304.182	1	1	47.8731	52.0694
DATA	77	1	77	0	0	A_07_P048706	ABH-0244025	9115.93	338.406	3.56E+01	5.39E+00	84	48	1.64E+01	0	0	0	0	0	0	31.5904	1	1	43.8764	51.5954
DATA	78	1	78	0	0	A_07_P039987	c_4518	9158.86	338.325	1.78E+02	1.83E+01	204	48	1.60E+01	0	0	0	0	0	0	158.008	1	1	48.3494	51.1398
DATA	79	1	79	0	0	A_07_P055732	ECs2909	9200.25	338.079	1.20E+02	1.26E+01	151	49	1.73E+01	0	0	0	0	0	0	106.141	1	1	45.2901	53.0152
DATA	80	1	80	66	1	DarkCorner	DarkCorner	9243.01	339.112	4.01E+00	4.05E+00	48	50	1.67E+01	0	0	0	0	0	0	-1.43558	0	0	65	53.2117
DATA	81	1	81	260	1	GE_BrightCorner	GE_BrightCorner	9285.43	338.938	8.00E+02	8.01E+01	719	45	1.57E+01	0	0	0	0	0	0	708.808	1	1	48.7036	50.2259
DATA	82	1	82	260	1	GE_BrightCorner	GE_BrightCorner	9327.86	339.216	7.57E+02	7.58E+01	694	47	1.60E+01	0	0	0	0	0	0	670.941	1	1	48.1118	50.9116
DATA	83	2	1	260	1	GE_BrightCorner	GE_BrightCorner	5920.1	349.943	7.61E+02	7.62E+01	662	48	1.62E+01	0	0	0	0	0	0	622.638	1	1	49.4045	52.1827
DATA	84	2	2	66	1	DarkCorner	DarkCorner	5963	349.5	4.35E+00	4.39E+00	49	48	1.68E+01	0	0	0	0	0	0	-3.02519	0	0	65	51.7657
DATA	85	2	3	66	-1	(-)3xSLv1	NegativeControl	6004.53	349.262	4.35E+00	4.39E+00	52	48	1.79E+01	0	0	0	0	0	0	-0.541568	0	0	65	53.0182
DATA	86	2	4	0	0	A_07_P043216	Z4083	6047.6	349.518	1.91E+01	4.79E+00	68	50	1.71E+01	0	0	0	0	0	0	15.5893	1	0	56.6442	53.2491
DATA	87	2	5	0	0	A_07_P046211	Z4865	6089.68	349.41	3.16E+02	3.19E+01	316.5	49.5	1.77E+01	0	0	0	0	0	0	258.016	1	1	48.1118	53.694
DATA	88	2	6	66	-1	(-)3xSLv1	NegativeControl	6132.4	349.518	4.36E+00	4.39E+00	53	50	1.77E+01	0	0	0	0	0	0	0.134535	0	0	56.6442	54.2855
DATA	89	2	7	66	-1	(-)3xSLv1	NegativeControl	6174.6	349.518	4.35E+00	4.39E+00	49	50	1.67E+01	0	0	0	0	0	0	-2.82443	0	0	65	53.4015
DATA	90	2	8	0	0	A_07_P044075	Z2504	6215.25	350.06	7.13E+01	8.37E+00	110	49	1.90E+01	0	0	0	0	0	0	58.2481	1	1	41.0426	54.6976
DATA	91	2	9	66	-1	(-)3xSLv1	NegativeControl	6259.4	349.518	4.35E+00	4.38E+00	51	50	1.79E+01	0	0	0	0	0	0	-0.317261	0	0	65	53.9813
DATA	92	2	10	0	0	A_07_P017971	b3389	6301.1	349.509	3.58E+03	3.58E+02	2800	50	1.75E+01	0	0	0	0	0	0	2931.22	1	1	50.8898	52.9418
DATA	93	2	11	66	-1	(-)3xSLv1	NegativeControl	6344	349.5	4.33E+00	4.38E+00	55.5	50.5	1.86E+01	0	0	0	0	0	0	2.3096	0	0	56.2381	54.716
DATA	94	2	12	0	0	A_07_P008305	b0322	6386.17	349.48	5.69E+02	5.71E+01	522	48	1.63E+01	0	0	0	0	0	0	467.254	1	1	48.3494	51.4898
DATA	95	2	13	0	0	A_07_P062796	ECs2582	6428.23	349.453	1.02E+03	1.02E+02	905.5	50	1.62E+01	0	0	0	0	0	0	842.431	1	1	51.1145	53.0323
DATA	96	2	14	0	0	A_07_P047146	Z5490	6468.33	349.662	1.78E+02	1.84E+01	197	50	1.76E+01	0	0	0	0	0	0	147.032	1	1	41.182	53.7723
DATA	97	2	15	0	0	A_07_P017987	b3392	6512.67	349.51	2.52E+02	2.56E+01	251	49	1.55E+01	0	0	0	0	0	0	208.422	1	1	48.1118	52.5997
DATA	98	2	16	0	0	A_07_P039063	c_4688	6555.05	349.504	7.27E+01	8.46E+00	111	47	1.60E+01	0	0	0	0	0	0	60.1851	1	1	39.1858	51.2323
DATA	99	2	17	0	0	A_07_P032476	c_2879	6598	349.591	4.37E+00	4.34E+00	54	49	1.66E+01	0	0	0	0	0	0	3.62741	1	0	65	52.3524
DATA	100	2	18	0	0	A_07_P050293	Z1809	6639.78	349.63	1.27E+03	1.27E+02	1103	51	1.77E+01	0	0	0	0	0	0	1053.81	1	1	48.9384	54.4863
DATA	101	2	19	0	0	A_07_P061654	ECs5249	6682.03	349.87	2.87E+02	2.91E+01	285	49	1.72E+01	0	0	0	0	0	0	239.785	1	1	48.8211	52.5648
DATA	102	2	20	0	0	A_07_P018342	b1656	6724.5	349.654	2.40E+03	2.40E+02	1998	49	1.73E+01	0	0	0	0	0	0	2009.32	1	1	48.8211	52.9965
DATA	103	2	21	0	0	A_07_P047033	Z5416	6765.64	349.477	8.94E+01	9.91E+00	120.5	46	1.59E+01	0	0	0	0	0	0	74.9945	1	1	41.5973	51.1261
DATA	104	2	22	66	-1	(-)3xSLv1	NegativeControl	6809.76	348.456	4.23E+00	4.26E+00	50	48	1.63E+01	0	0	0	0	0	0	-2.71634	0	0	65	52.1797
DATA	105	2	23	1028	1	(+)E1A_r60_n11	E1A_r60_n11	6851.97	349.605	3.07E+02	3.10E+01	306.5	50	1.71E+01	0	0	0	0	0	0	259.478	1	1	56.2381	53.8193
DATA	106	2	24	0	0	A_07_P048568	Z2413	6892.86	350.013	7.03E+01	8.21E+00	107.5	51	1.85E+01	0	0	0	0	0	0	59.5136	1	1	41.182	55.2743
DATA	107	2	25	66	-1	(-)3xSLv1	NegativeControl	6936.57	349.973	4.19E+00	4.22E+00	50.5	48	1.59E+01	0	0	0	0	0	0	-2.40601	0	0	65	51.7586
DATA	108	2	26	0	0	A_07_P040521	c_1246	6978.85	349.807	3.14E+02	3.16E+01	313	50	1.82E+01	0	0	0	0	0	0	266.896	1	1	47.5127	54.1133
DATA	109	2	27	0	0	A_07_P042312	c_2003	7020.82	349.986	6.82E+03	6.82E+02	5507	49	1.59E+01	0	0	0	0	0	0	5819.27	1	1	48.1118	52.29
DATA	110	2	28	0	0	A_07_P036223	c_0318	7063.6	349.983	7.10E+01	8.25E+00	109	50	1.61E+01	0	0	0	0	0	0	60.8385	1	1	54.6886	52.6305
DATA	111	2	29	0	0	A_07_P059587	ECs0226	7105.65	349.959	2.48E+02	2.52E+01	269.5	50	1.74E+01	0	0	0	0	0	0	213.25	1	1	47.0278	54.2583
DATA	112	2	30	0	0	A_07_P008458	b3951	7147.79	349.424	5.33E+01	6.77E+00	97.5	51	1.75E+01	0	0	0	0	0	0	45.9359	1	1	41.5973	54.5626
DATA	113	2	31	0	0	A_07_P044923	Z3144	7190.05	349.837	8.52E+02	8.53E+01	764	50	1.68E+01	0	0	0	0	0	0	735.48	1	1	47.6331	53.0102
DATA	114	2	32	0	0	A_07_P040862	c_1406	7232.81	350.41	7.46E+01	8.53E+00	114	48	1.72E+01	0	0	0	0	0	0	64.6375	1	1	46.4147	52.6354
DATA	115	2	33	0	0	A_07_P045656	Z4258	7273.86	350.575	1.78E+02	1.83E+01	201	48	1.61E+01	0	0	0	0	0	0	154.454	1	1	42.685	52.0786
DATA	116	2	34	0	0	A_07_P000772	b2197	7317.2	350.189	1.19E+03	1.19E+02	1072	50	1.66E+01	0	0	0	0	0	0	1034.87	1	1	47.9926	53.2243
DATA	117	2	35	0	0	A_07_P049530	Z5027	7359.97	350.014	4.07E+00	4.11E+00	52.5	51	1.71E+01	0	0	0	0	0	0	0.281562	0	0	54.2679	53.5531
DATA	118	2	36	66	-1	(-)3xSLv1	NegativeControl	7402.23	350.044	4.06E+00	4.10E+00	50	49	1.80E+01	0	0	0	0	0	0	-3.23659	0	0	65	54.1143
DATA	119	2	37	0	0	A_07_P019861	b2596	7443.08	350.235	3.93E+01	5.67E+00	81	49	1.64E+01	0	0	0	0	0	0	34.4842	1	1	36.1434	52.8691
DATA	120	2	38	66	-1	(-)3xSLv1	NegativeControl	7486.79	350.465	4.04E+00	4.08E+00	52	49.5	1.79E+01	0	0	0	0	0	0	-2.77133	0	0	65	53.9582
DATA	121	2	39	0	0	A_07_P012726	b3251	7528.74	350.1	2.15E+04	2.15E+03	17630	50	1.81E+01	0	0	0	0	0	0	18924.8	1	1	47.6331	54.1989
DATA	122	2	40	0	0	A_07_P047440	Z5888	7570.56	350.13	1.18E+02	1.25E+01	154	50	1.79E+01	0	0	0	0	0	0	103.991	1	1	43.0858	54.5008
DATA	123	2	41	0	0	A_07_P030781	c_0352	7613.97	350.014	2.77E+04	2.77E+03	23566	50	1.89E+01	0	0	0	0	0	0	24489.6	1	1	54.2679	54.4508
DATA	124	2	42	0	0	A_07_P021086	b0395	7655.61	349.507	6.99E+01	8.08E+00	112.5	48	1.53E+01	0	0	0	0	0	0	61.9446	1	1	41.8718	51.1681
DATA	125	2	43	0	0	A_07_P035086	c_2001	7697.94	350.817	2.98E+03	2.98E+02	2573	49	1.56E+01	0	0	0	0	0	0	2641.25	1	1	48.8211	52.935
DATA	126	2	44	0	0	A_07_P039691	c_4409	7740.76	349.826	5.66E+01	6.95E+00	101.5	49	1.62E+01	0	0	0	0	0	0	50.3329	1	1	43.8764	52.2939
DATA	127	2	45	66	-1	(-)3xSLv1	NegativeControl	7783.25	350.406	3.99E+00	4.03E+00	47	49	1.62E+01	0	0	0	0	0	0	-4.66567	0	0	65	52.3002
DATA	128	2	46	0	0	A_07_P032131	c_2621	7824.89	350.426	1.31E+02	1.37E+01	179	49	1.71E+01	0	0	0	0	0	0	117.107	1	1	46.0429	53.1699
DATA	129	2	47	0	0	A_07_P038912	c_1755	7867.4	350.528	3.06E+03	3.06E+02	2662.5	49	1.52E+01	0	0	0	0	0	0	2731.31	1	1	49.172	51.4615
DATA	130	2	48	66	-1	(-)3xSLv1	NegativeControl	7910.22	350.41	3.98E+00	4.01E+00	52	50	1.68E+01	0	0	0	0	0	0	0.0862013	0	0	65	52.9702
DATA	131	2	49	66	-1	(-)3xSLv1	NegativeControl	7952.56	350.474	3.97E+00	4.01E+00	50	49	1.67E+01	0	0	0	0	0	0	-5.9388	0	0	65	52.8425
DATA	132	2	50	0	0	A_07_P017488	b4358	7994.1	350.817	2.64E+02	2.67E+01	290	49	1.76E+01	0	0	0	0	0	0	236.701	1	1	49.7512	53.2057
DATA	133	2	51	0	0	A_07_P040180	c_4560	8036.92	350.854	2.25E+02	2.29E+01	247	50	1.76E+01	0	0	0	0	0	0	201.641	1	1	49.4045	54.0568
DATA	134	2	52	0	0	A_07_P047944	Z2143	8079.25	350.592	1.27E+03	1.27E+02	1170	48.5	1.90E+01	0	0	0	0	0	0	1136.88	1	1	49.172	54.0579
DATA	135	2	53	0	0	A_07_P033816	c_1031	8120.14	350.579	1.18E+02	1.24E+01	156	47	1.62E+01	0	0	0	0	0	0	105.494	1	1	37.9981	51.6324
DATA	136	2	54	0	1	RC7	RC7	8164.22	350.443	3.96E+00	4.00E+00	52	49	1.69E+01	0	0	0	0	0	0	-2.4932	0	0	65	52.7881
DATA	137	2	55	0	0	A_07_P055816	ECs2943	8205.67	350.161	1.12E+02	1.19E+01	150	49	1.70E+01	0	0	0	0	0	0	100.586	1	1	43.7456	52.6631
DATA	138	2	56	0	0	A_07_P045388	Z3361	8248.47	350.837	1.64E+04	1.64E+03	13906	50	1.80E+01	0	0	0	0	0	0	14693.4	1	1	49.4045	54.2166
DATA	139	2	57	66	-1	(-)3xSLv1	NegativeControl	8288.38	351.317	3.96E+00	3.99E+00	50	51	1.70E+01	0	0	0	0	0	0	-3.27507	0	0	65	53.5793
DATA	140	2	58	0	0	A_07_P020863	b1646	8332.85	350.719	2.99E+03	2.99E+02	2543	50	1.69E+01	0	0	0	0	0	0	2686.79	1	1	49.7512	53.0281
DATA	141	2	59	0	0	A_07_P048002	Z2168	8375.51	350.914	4.39E+02	4.40E+01	431	50	1.67E+01	0	0	0	0	0	0	393.625	1	1	48.8211	53.398
DATA	142	2	60	0	0	A_07_P046472	Z0969	8417.65	350.838	7.21E+02	7.22E+01	690	48	1.71E+01	0	0	0	0	0	0	646.948	1	1	48.3494	52.255
DATA	143	2	61	0	0	A_07_P014000	b2342	8460.5	350.5	3.69E+02	3.71E+01	378	50	1.74E+01	0	0	0	0	0	0	331.129	1	1	57.0474	53.4869
DATA	144	2	62	0	0	A_07_P016365	b0515	8502.64	350.86	2.81E+03	2.81E+02	2565	49	1.69E+01	0	0	0	0	0	0	2522.13	1	1	51.7826	53.137
DATA	145	2	63	0	0	A_07_P034831	c_1838	8544.36	350.689	1.60E+02	1.64E+01	195	49	1.64E+01	0	0	0	0	0	0	142.942	1	1	46.9058	52.4901
DATA	146	2	64	66	-1	(-)3xSLv1	NegativeControl	8587.19	351.087	3.97E+00	4.00E+00	50	50	1.65E+01	0	0	0	0	0	0	-2.06309	0	0	65	53.5781
